id_transferencia,cantidad,cuenta_emisora,cuenta_receptora,fecha_movimiento
4465198187,2583.59,47,46,2024-11-02
1625034335,9143.91,612,920,2022-08-01
7492025310,8851.77,292,702,2024-06-03
10619179770,433.02,860,963,2022-06-04
2715223517,9479.27,324,534,2022-04-01
10441502986,1064.05,969,1180,2023-01-01
3973774020,3256.39,136,137,2023-03-01
6365553017,5270.29,261,262,2022-03-05
2126155964,9108.18,363,265,2024-09-04
1916919416,6688.33,234,420,2023-06-02
9247881862,2009.7,946,435,2022-05-06
8963514036,8098.17,259,258,2024-04-05
8360198916,6039.97,324,874,2023-06-01
5737969712,7686.07,261,262,2024-01-02
9601036850,2375.85,745,744,2022-10-02
1343680962,7232.61,983,897,2024-06-02
10174249003,9569.97,605,506,2024-04-02
10783371016,8356.37,682,1035,2024-02-04
5003677157,4116.98,181,101,2024-08-06
7287255635,7448.75,261,262,2023-01-04
10482262175,4899,519,559,2023-07-05
6165100278,6384.97,261,33,2022-01-06
9090601602,9410.37,573,304,2024-02-03
10334222051,1363.46,1122,1121,2022-07-02
2482990378,5038.48,357,356,2024-08-04
8509618380,922.27,1033,1008,2024-01-02
2025749586,5299.85,305,437,2023-07-03
3615333364,2542.49,499,500,2023-11-05
2244944461,1836.34,957,685,2022-06-03
1218837215,9946.04,297,504,2022-01-01
5371663317,3229.08,269,34,2024-04-01
8161308183,1255.78,1033,945,2022-04-06
8593747750,6908.42,275,274,2022-05-01
1618206001,8096.92,1119,1171,2022-01-03
7148971941,1989.29,425,59,2022-06-04
3080137725,4605.2,372,330,2024-04-04
9424281520,344.22,260,258,2023-01-03
4702250721,1494.71,309,308,2023-05-01
7754597313,4423.58,869,902,2024-09-06
10077785085,8357.79,112,886,2022-07-01
1871798472,5054.23,788,27,2022-01-05
2692006723,9635.12,1082,1086,2024-04-02
3216588946,8667.97,757,756,2023-05-03
4027986144,7286.59,193,791,2022-03-06
3121649127,4492.34,1143,1144,2022-02-03
2298064938,8540.22,260,258,2022-07-04
1579605577,3407.89,1143,1176,2022-08-01
9887957690,7036.92,86,426,2022-04-01
7382008176,3805.47,1033,1008,2024-03-04
2280000692,2612.04,258,260,2022-01-02
4947878412,5068.35,183,181,2023-09-04
1947691741,42.57,269,707,2023-03-05
10895154271,6352.93,733,230,2023-01-01
1081060743,5477.69,258,226,2022-04-02
6770846127,6123.5,47,46,2023-10-05
2413570809,6299.03,745,744,2024-01-05
1584104604,6147.45,193,791,2024-09-05
1454708120,2770.17,443,790,2023-10-01
5532208992,6557.22,402,445,2024-01-02
4736904784,1900.75,582,26,2023-11-06
2942486900,8232.54,788,399,2025-01-06
8338384735,9297.65,260,258,2022-04-06
3435455290,4324.92,181,180,2024-01-05
5281913384,6314.29,1014,900,2023-07-05
10847422836,9234.77,961,696,2024-11-01
4523115796,1286.54,636,1117,2024-05-01
10411774892,2470.36,322,323,2024-05-02
6297979837,6730.39,706,641,2024-01-02
5364429427,9833.62,1033,945,2023-01-01
3644489281,5327.4,1128,1129,2024-01-01
1849292220,2874.4,605,49,2024-01-03
9631660982,7582.72,390,146,2022-03-04
10787501586,4849.32,605,120,2024-11-02
9910801619,5193.45,733,94,2022-11-02
10769622427,431.68,319,320,2024-02-06
6248799507,6799.43,1089,1165,2022-02-03
4390000782,9964.72,1033,1008,2023-04-01
10041625412,6631.94,756,315,2023-04-05
7368823399,9139.41,788,399,2022-01-06
2920438169,6570.75,81,579,2024-07-04
3335447707,3092.97,81,579,2025-01-03
2580053908,4605.82,260,258,2023-06-05
4087668329,2950.59,308,309,2024-09-03
7774829755,3212.75,605,506,2024-09-01
2077832742,3381.94,541,542,2024-10-01
10354669967,2208.1,908,339,2022-08-01
3290583188,6531.14,324,322,2024-11-01
2971864701,1622.42,274,371,2022-04-02
10251374510,3297.62,409,408,2024-07-01
1623609205,2469.24,580,336,2023-02-01
8569965569,1502.69,884,157,2024-02-06
5834769608,6797.38,473,9,2023-03-06
4086035716,3149.9,246,247,2023-06-06
2965257407,6803.09,969,1180,2025-01-01
6730831510,3277.78,425,763,2022-05-03
10292636547,9517.41,524,386,2023-10-04
7651523089,6599.85,86,321,2025-01-04
3007895321,4304.87,261,263,2024-11-03
2247312039,640.7,1014,900,2022-05-02
2377418667,3192.74,390,146,2024-11-01
1589816137,1175.49,269,270,2024-02-01
5586865852,6746.14,1033,1008,2022-06-01
1010929822,2265.35,182,181,2022-01-03
7488921391,490.28,759,478,2023-02-02
1227160132,4764.61,297,298,2024-05-03
3850241959,4572.88,297,504,2023-06-06
5786437742,6917.77,81,579,2022-07-03
8185466963,9404.77,869,902,2024-07-01
9972509648,9696.29,539,572,2023-07-01
2300103681,2083.24,910,909,2022-03-06
10720641372,3100.49,308,309,2022-10-04
5364628697,6893.65,525,526,2022-07-06
4656132107,6175.03,879,878,2022-05-05
10460380510,3744.81,373,935,2024-11-06
1674625606,1119.36,260,258,2024-11-01
1624248468,9384.47,112,886,2023-04-01
4675966078,287.33,516,603,2023-06-01
5289034161,5113.3,551,924,2022-11-04
1540939697,7287.26,136,137,2024-01-02
10740055188,4318.18,136,137,2024-10-01
3464025276,2488.24,413,675,2022-08-01
7554231671,4745.57,425,763,2024-07-04
7340498174,9016.93,298,459,2022-04-02
1802695072,3372.79,183,181,2022-06-01
10471345405,4978.47,539,572,2024-11-01
3118979962,9094.08,779,28,2024-09-02
4939663185,6985.31,413,675,2024-07-01
3154000937,4712.98,779,679,2024-03-05
1735656801,5431.83,136,137,2022-09-05
9037933625,2905.43,128,129,2024-10-01
2275879213,9508.95,181,182,2024-08-03
1797827531,5661.26,1033,945,2024-03-05
1505002970,2862.05,788,399,2023-05-06
10493299339,6086.41,1033,945,2024-04-01
5005861761,5937.81,234,766,2023-10-03
3522867398,6843.65,610,652,2023-06-04
4934621360,4510.57,542,540,2023-07-04
4666092342,6034.9,261,262,2024-08-03
9575490245,398.63,855,802,2022-10-06
7783241855,6828.16,182,183,2024-02-01
7992151980,4347.46,759,478,2024-10-04
7802916889,1877.46,128,129,2024-06-03
7860119717,3546.21,501,784,2023-05-01
6868697686,4710.49,933,543,2023-06-01
7562546608,311.2,274,275,2024-02-01
1773631334,9850.39,425,763,2022-07-01
10270115149,492.32,311,161,2024-07-01
8491926028,3499.02,855,802,2024-10-02
6120924610,9924.47,260,258,2023-10-01
5513514726,927.29,180,521,2025-01-06
4664789735,4447.08,744,745,2023-01-02
3256201264,3937.94,542,540,2023-09-01
3461673873,8519.18,403,993,2022-11-06
8567209317,9871.37,1029,354,2023-06-01
5937108254,4015.8,182,181,2023-08-06
4700439296,372.65,519,559,2022-04-04
10891151490,9357.35,322,324,2022-11-06
3128354865,8776.24,340,739,2023-11-04
2073542268,3577.4,516,603,2024-05-06
8206329849,5837.54,359,774,2024-02-02
10366635832,7609.97,258,260,2023-08-06
3721110492,9141.33,86,321,2022-09-03
4497445216,3175.6,961,696,2024-03-01
4133995515,7449.81,279,69,2022-02-05
3985549146,7268.25,860,963,2024-06-01
8466500881,4890.16,260,258,2022-05-03
10170955921,6693.82,628,187,2022-01-06
9731220536,2823.29,260,258,2022-07-01
3836392005,1593.08,1033,945,2023-04-06
2019286356,3097.56,533,944,2022-01-06
8723045658,2532.81,234,420,2024-05-06
6809280631,1082.52,357,356,2022-09-05
5219654205,1263.93,183,181,2024-05-06
7469779177,2132.33,183,181,2024-01-05
3245416127,6049.29,985,544,2022-07-04
7742614776,2687.19,1009,179,2024-06-01
4324299027,7918.72,1096,939,2024-03-02
5926469728,8729.35,756,757,2025-01-02
7274718937,7248.57,627,184,2024-01-04
1172744354,6416.8,269,707,2024-07-06
1596443025,3540.99,235,1179,2025-01-04
5315271104,9712.22,363,361,2023-01-05
10724206732,5576.39,162,615,2023-11-02
7475240287,3213.78,357,358,2024-05-01
1291608510,6305.98,744,745,2023-01-05
5416735274,2989.06,260,258,2022-06-03
8654205208,3474.72,1082,850,2022-06-01
10373488775,6381.84,181,101,2022-01-06
2603206992,1278.03,261,288,2023-08-02
1067131693,4260.19,742,720,2022-10-02
4851736897,3264.51,1064,1078,2022-06-01
9609164850,1380.98,261,263,2022-03-01
5193217866,5709.47,627,184,2024-08-01
6229143378,8232.45,47,46,2022-07-01
8186546780,5310.6,181,182,2022-11-05
4688330937,4977.33,1107,1157,2022-04-01
10765903839,9966.49,610,652,2024-10-05
5108590316,9167.67,582,588,2024-08-01
1060387054,6621.67,174,647,2025-01-05
9025635104,1349.47,260,258,2022-09-06
5453234614,254.71,260,258,2023-07-05
4145720393,9288.99,628,187,2022-08-06
3720665794,8347.39,29,30,2023-04-05
1149478721,353.03,356,358,2024-08-05
10169743970,590.81,324,322,2022-05-01
6557308379,6888.07,690,741,2022-03-06
10638905443,7873.93,541,898,2024-06-01
8165413996,2042.81,910,909,2023-03-01
4718925503,7409.27,668,738,2022-07-04
7269904479,6915.4,659,535,2024-08-01
9835629561,33.46,613,583,2024-01-01
8188919217,5635.49,674,477,2024-01-01
3653774033,1404.68,260,258,2023-02-02
10969962100,3458.24,278,177,2024-04-04
3692728199,4357.18,867,870,2022-01-04
2405796833,3092.29,473,395,2024-02-05
8095569438,4862.78,1033,945,2024-05-05
8038058462,2345.97,1144,1143,2024-06-04
6656410376,7802.07,128,129,2024-02-01
5532500170,4122.55,1096,1085,2024-01-01
7267506366,8246.04,234,420,2022-03-01
3267014441,8362.87,425,59,2023-02-01
5187608658,7546.24,297,504,2022-03-04
2290490752,8764.57,298,297,2024-07-04
1173163512,6150.29,860,963,2023-08-06
1273424750,5947.7,516,603,2024-06-03
4313366350,9635.78,1119,1171,2023-07-01
7949539724,6673.4,788,118,2023-04-03
4442232059,867.03,986,982,2024-04-03
1322984469,3849.55,620,1048,2023-03-01
6492045572,6716.64,1096,939,2022-04-06
1183034041,1931.73,193,791,2022-04-05
9859635495,4979.94,233,90,2023-05-02
3169146468,4421.72,47,46,2024-02-03
8556167752,1396.12,305,465,2022-02-06
10137934612,5884.65,193,791,2023-01-05
9543649705,5144.32,319,318,2023-08-01
6625347271,4169.33,597,697,2024-01-02
6754170512,7140.33,582,598,2022-07-04
9667383292,9541.78,207,1019,2022-08-03
7660977206,9412.82,86,321,2024-11-01
10499233112,3317.01,182,521,2024-10-02
6253040413,1806.56,128,130,2022-01-03
6163195718,5254,745,744,2023-06-06
4219790640,798.56,235,1179,2023-02-04
1540963298,9556.47,262,705,2022-04-02
1655352534,3203.93,262,261,2024-06-06
7079805266,9972.9,384,2,2022-06-03
10479075178,9708.8,946,435,2023-10-02
8254860417,5513.82,384,2,2022-08-06
9720903748,630.7,260,258,2023-07-01
1276719318,6531.01,678,704,2023-01-01
7738749061,1893.81,331,954,2024-11-01
5422824797,3312.52,297,298,2023-06-01
3443533097,7650.8,628,187,2024-08-06
5332746523,4806.32,331,892,2022-05-01
7524511166,3194.96,47,46,2023-01-06
6858908984,3050.93,229,58,2024-05-01
3482812152,2955.58,260,258,2024-03-04
6476826922,8147.6,260,258,2022-07-05
9220392547,128.82,297,1051,2024-04-01
5757336231,5537.93,551,924,2022-03-06
6644512739,5112.75,162,172,2023-03-01
10439163759,7135.49,384,2,2022-07-02
1387600810,4580.09,673,640,2023-01-06
8985758806,4582.91,193,791,2024-03-05
4193845673,8703.68,322,534,2023-02-03
10131776294,3981.79,907,906,2024-01-01
1145265251,3537.28,78,116,2022-01-03
9110137017,3865.25,422,23,2024-01-01
5941682057,1966.58,733,388,2022-02-01
8806184799,5202.29,183,181,2022-07-01
1539180727,1082.86,910,909,2023-07-01
5540891441,7591.22,122,124,2022-09-01
2442415506,6572.63,1066,1065,2023-02-05
1347070526,9948.75,550,476,2022-06-05
6473122755,9430.8,744,745,2023-01-02
9014400986,9191.76,261,288,2024-11-02
3308538778,9207.64,1014,900,2023-06-05
8450487395,7934.15,550,476,2024-01-04
2721868244,8644.62,128,129,2022-07-02
3471640897,9632.3,1031,1043,2023-02-02
6913267496,8174.4,201,202,2022-01-01
3894621501,3248.89,298,297,2023-10-03
4055304989,6191.98,635,768,2022-10-03
9126623681,7670.94,260,258,2022-04-04
10303551198,9381.11,779,28,2023-05-05
8807258647,9792.23,260,258,2022-01-03
5728963538,4603.46,78,116,2022-07-02
1048549044,1579.86,885,646,2024-05-04
1345844371,5251.01,345,1147,2024-05-05
6503306882,5699.18,389,166,2023-05-04
1490672822,1449.4,745,744,2022-04-02
5808199673,2534.39,788,38,2022-01-02
2555253234,6604.69,628,187,2024-02-01
10113337673,8628.32,573,564,2023-08-05
1928376500,952.11,390,146,2024-01-01
6340756665,2975.13,376,378,2024-01-02
7523738414,9518.14,779,449,2022-08-04
3247310645,5501.43,122,124,2023-06-01
8680877771,3608.58,985,514,2024-08-03
10294448474,2391.5,745,744,2024-01-04
10073639090,4278.92,389,166,2023-11-05
3969286083,3227.74,193,791,2024-01-01
2798729425,9562.48,971,493,2022-09-04
6673667168,8924.98,826,1173,2023-09-01
3307909849,2582.6,744,745,2023-02-06
9596294772,8963.23,582,588,2023-08-01
2442858284,4139.7,29,30,2022-01-03
7145529445,5240.69,1033,1008,2024-01-01
4443362318,5262.35,910,909,2023-05-05
1624943714,7371.54,678,704,2023-06-02
10470779939,6138.26,613,583,2023-03-01
5473155575,1756.66,1033,1008,2023-07-01
8548940246,6258.93,492,872,2023-04-04
4966853685,586.41,297,504,2023-02-01
2439264252,4680.83,260,258,2022-02-05
6684004457,5889.13,985,514,2023-06-01
9296163600,3558.58,78,116,2024-08-06
1364184201,947.58,1029,555,2024-05-03
9927721941,2755.61,788,399,2023-01-02
8700544735,5534.37,1064,1078,2023-01-01
9130589783,1129.27,610,565,2024-04-01
1194882857,2222.77,542,540,2024-01-03
10534857621,6717.89,181,182,2022-03-01
2905330621,3288.71,1033,1008,2022-11-02
7909494266,783.09,258,260,2022-10-01
3388563197,3518.5,733,230,2023-04-06
9660859198,263.33,1032,929,2023-11-01
4389133533,7969.95,297,1051,2024-08-02
3081148329,4754.08,788,399,2023-08-01
6340682290,6028.8,389,166,2022-03-05
7108919710,2281.13,389,1024,2024-08-05
8218174787,5069.97,162,615,2024-07-01
3791352776,566.31,47,46,2022-05-04
8997822344,2917.25,279,280,2022-04-04
10646329954,1874.83,389,1,2024-05-05
9268654607,2631.59,262,261,2022-06-03
1281757402,5502.03,826,949,2024-02-06
4897387069,5708.96,403,993,2024-06-04
8896795768,6888.95,1046,485,2022-02-04
7864109511,1782.54,619,638,2024-09-01
9508567983,7770.94,47,46,2022-08-06
7866255240,9497.83,1033,1008,2022-01-06
8152491020,9146.88,128,129,2022-01-01
1877281363,2157.42,910,909,2024-06-02
6134242901,4552.06,47,46,2024-10-01
3571613364,4095.94,389,166,2023-08-01
1559457067,317.26,182,181,2023-10-03
1794802132,8725.96,489,806,2023-09-01
9046954799,1253.89,673,453,2022-04-04
7112933672,7724.59,910,909,2022-08-01
3562165633,7597.13,860,963,2024-06-03
1406828076,4867.39,966,967,2023-01-06
8591313927,4974.12,128,129,2022-02-01
5294653562,8992.39,582,26,2022-02-04
7883781433,9249.78,385,285,2022-08-01
10634745651,5441.33,181,752,2022-02-06
6580914439,5221.08,1148,85,2023-05-01
2599028079,6090.39,1033,945,2022-10-01
2882148159,7615.94,1107,1108,2024-03-01
4954225391,110.7,826,1173,2024-05-06
1601393797,1406.7,582,26,2023-07-06
2215730138,6534.46,260,258,2024-09-01
5744295521,6458.2,233,138,2023-01-01
5207788947,6000.39,742,720,2024-04-01
3975262972,8377.21,281,245,2024-08-02
5004942359,8331.88,260,258,2023-09-04
10566335690,4525.42,1119,1171,2023-07-06
6288687609,4308.17,258,260,2022-11-02
3865020095,7751.34,384,2,2023-07-03
7429761386,5264.41,961,696,2024-10-06
6152453060,8931.51,425,763,2023-07-04
7489659174,5672.94,298,459,2023-10-01
7218609978,3569.98,885,648,2024-08-02
2643614160,2260.84,128,129,2023-04-01
5012654433,961.31,957,685,2025-01-01
3845007428,5780.95,234,766,2024-10-01
6387988872,2020.07,524,630,2022-02-04
7590718009,9976.65,612,921,2024-01-03
2626299168,996.24,909,910,2024-01-01
10598608901,3691.43,1134,1038,2022-03-01
9107383485,5874.93,389,166,2023-03-01
7122958346,8989.22,910,909,2024-05-01
10061560592,9813.42,610,1109,2024-10-02
8617359219,6958.74,1144,1143,2023-06-04
7452024487,1379.77,112,1151,2024-10-04
5558118094,880.69,869,902,2024-11-05
5347772108,9276.8,860,963,2022-03-01
3577871582,1976.82,162,172,2022-03-01
9748857128,378.55,88,65,2023-10-01
2791153320,3335.77,309,308,2022-07-01
3659467712,4259.97,745,744,2022-04-06
4267973296,1581.68,612,921,2024-05-02
10324376173,6554.99,258,260,2024-08-01
7159464661,4866.68,389,166,2023-09-04
4741189206,1650.28,582,598,2023-08-05
3654081092,5126.59,607,248,2023-01-05
7424634456,2907.2,261,393,2024-10-01
10012998658,5915.56,292,293,2022-07-01
2910798343,4712.84,183,181,2023-10-05
10282945655,8996.38,582,588,2024-09-06
6738831980,3948.4,292,293,2024-07-02
1313715867,1960.18,910,909,2024-05-02
8838948251,4279.95,324,57,2024-04-02
5550945874,3585.62,193,1050,2022-07-02
2880574974,1405.04,360,359,2024-02-06
8196553279,9308.81,263,262,2022-05-06
6255957622,5521.93,305,437,2024-08-01
8459874401,2060.15,128,130,2024-04-05
4100660139,754.22,1103,1102,2023-02-05
8637744192,101.36,47,46,2024-11-05
3578693430,6473.42,260,258,2022-07-05
2148811385,3905.34,193,1050,2024-01-01
2916018612,7444.21,262,261,2023-03-04
1506771907,8902.3,181,182,2025-01-02
6954045524,6367.42,324,203,2023-01-02
4259154595,4783.16,489,528,2022-04-06
1926447410,5833.82,47,46,2024-09-04
8123423665,7277.58,1006,695,2024-10-06
3182945166,6495.16,403,1034,2024-01-04
1763739477,2958.46,260,258,2022-09-01
3250760601,1867.68,690,764,2022-05-03
7205132067,8303.32,292,293,2022-10-01
3057819069,8867.38,869,840,2022-03-05
2426901175,3297.13,1107,1104,2022-01-01
10624406127,5801.91,884,157,2023-02-06
1568742171,5001.41,612,1088,2022-02-04
5636328929,9257.87,193,791,2022-01-02
8750406575,5053.89,279,280,2022-01-03
3237239801,3890.55,280,279,2023-11-02
2277115094,3101.58,29,30,2024-01-02
9773095012,3019.67,425,59,2022-06-06
6161371026,4711.48,985,1154,2022-05-04
9690680231,8992.4,193,791,2024-04-02
3008914395,2370.82,772,64,2023-07-01
4469537106,8261.2,610,801,2022-05-01
9990366978,976.46,690,764,2023-09-01
6100812453,4183.39,258,260,2023-05-04
8194869702,8533.45,612,920,2022-10-02
10775685683,8173.38,18,962,2024-01-04
8763064336,6644.66,403,993,2022-07-05
10763287761,272.33,884,507,2023-11-06
3017201133,5799.49,706,641,2023-01-05
2231649646,7634.37,128,129,2022-10-01
3260261706,9620.82,363,346,2022-09-02
8910929445,9016.47,776,312,2024-02-01
5382437269,1889.85,1065,1066,2023-09-04
8160354871,3566.26,610,565,2024-09-03
10874171376,439.05,1128,1129,2024-03-05
2469981271,8480.97,788,302,2023-01-01
5789457449,9864.99,128,130,2023-11-01
7401959529,5623.38,47,46,2024-05-02
8689498513,4030.47,573,304,2023-06-04
4338356658,2465.44,324,534,2024-09-05
3957743052,2557.02,966,548,2024-03-04
1792742412,330.09,525,526,2023-09-02
9936443886,7816.74,107,558,2023-01-05
8392168220,4934.63,181,101,2024-09-03
8461409053,8978.25,605,506,2024-05-02
8990711518,3682.34,308,309,2022-08-01
5667675204,4749.37,183,180,2024-06-04
2855274458,8335.15,246,247,2025-01-03
5742614473,3969.69,745,744,2022-09-06
10275934838,3996.88,425,763,2023-09-06
1254489544,9538.76,1033,945,2022-01-01
10104551212,3147.38,363,346,2024-01-04
7110903747,2488.51,128,129,2022-08-06
10932560233,7846.35,331,796,2023-01-01
6087651500,4054.36,885,646,2023-08-06
8267106301,272.13,181,183,2022-05-01
10977299311,7209.32,1071,1120,2022-02-05
5512788573,7831.11,425,763,2024-07-01
6536941630,5116.72,1009,1005,2022-10-04
6817775104,849.52,815,1083,2025-01-06
6689981474,739.33,181,101,2024-10-05
10521085461,2191.29,489,806,2023-09-01
10955867564,5294.95,180,181,2023-06-02
7497484551,2045.47,627,184,2023-07-02
8784677615,8887.84,292,293,2024-04-01
8864630963,7097.97,1134,1038,2024-09-04
3133238903,2539.63,910,909,2022-01-01
5451565945,2243.78,986,982,2023-02-06
10709422636,9557.75,788,399,2022-01-05
1208800018,6349.66,30,117,2023-06-01
9661052799,2400.13,193,791,2022-11-05
9834590548,8034.64,620,1048,2024-11-03
8158784004,3516.67,826,338,2024-01-01
2765731099,9620.69,1033,945,2022-09-01
5789448775,5058.27,1121,649,2022-06-05
2959474232,118,271,428,2022-06-02
8675166169,8868.22,425,59,2022-07-01
9222138802,5423.22,757,756,2024-02-05
1050735407,9814.87,1029,354,2022-01-02
2791522852,3143.19,148,576,2022-08-04
6285298866,4591.54,1033,1008,2025-01-06
4127766477,4323.42,860,1156,2023-08-01
3936850005,2469.12,292,293,2022-06-01
6503412621,9768.29,181,183,2023-03-01
1824720163,4141.65,841,1142,2022-03-03
2779610390,9686.1,1107,1105,2024-03-02
10528662677,7992.34,234,766,2024-01-02
9910152276,9096.97,876,143,2023-06-01
9863999551,3136.11,946,435,2023-04-01
4348637998,9982.6,182,181,2023-08-01
5976105908,4057.37,880,878,2022-08-01
8162971284,9573.48,262,261,2023-09-06
8468325561,6491.45,1009,1005,2023-10-06
2921670525,971.97,160,484,2022-08-01
2153551086,7077.25,384,385,2023-02-01
1563737908,1958.29,473,569,2023-11-03
9619923973,4265.97,971,493,2024-09-04
4664274166,7058.1,357,356,2022-04-04
4546802191,8261.4,860,963,2024-08-01
3976478348,5572.15,909,910,2024-04-02
4161247030,5831.43,128,129,2024-11-03
5928151878,9156.49,1033,945,2025-01-04
3510124552,5566.85,1033,1008,2024-07-02
2913833723,119.9,637,917,2022-05-04
6391247871,2279.32,627,184,2022-07-04
5417988714,6608.4,47,46,2023-01-03
4512865069,7611.43,183,181,2023-01-06
1398053416,6326.37,961,696,2024-04-01
